species	max_distance	mean_distance	std_distance	quartile_75_distance	quartile_25_distance	max_length	min_length
Cupriavidus gilardii	0.0	0.0		0.0	0.0	5578743.0	5578743.0
Cupriavidus metallidurans	0.0278663	0.01455331111111111	0.01178148020108726	0.0222766	0.0	7164523.0	6913352.0
Cupriavidus necator	0.0816138	0.042338411325000005	0.036131520452211296	0.079587925	3.576795000000002e-05	8480857.0	7414561.0
Cupriavidus oxalaticus	0.0	0.0		0.0	0.0	7968737.0	7968737.0
Cupriavidus pauculus	0.0	0.0		0.0	0.0	6177826.0	6177826.0
Cupriavidus pinatubonensis	0.0	0.0		0.0	0.0	7255290.0	7255290.0
Cupriavidus sp.	0.0107836	0.006599642222222222	0.0050408918581952775	0.010568799999999998	0.0	8698226.0	7820821.0
Curtobacterium pusillum	0.0	0.0		0.0	0.0	4541048.0	4541048.0
Curtobacterium sp.	0.119909	0.0599545	0.06922949342825883	0.119909	0.0	3795948.0	3443800.0
Cutibacterium acnes	0.0255655	0.0077908070670000005	0.008126698925367942	0.0084514575	0.0025120949999999998	2560354.0	2488626.0
Cutibacterium avidum	0.0383209	0.01916045	0.02212458193058873	0.0383209	0.0	2729848.0	2526138.0
Cutibacterium granulosum	0.0	0.0		0.0	0.0	2175244.0	2175244.0
Cyanobacterium aponinum	0.0	0.0		0.0	0.0	4176973.0	4176973.0
Cyanobium gracile	0.0	0.0		0.0	0.0	3342364.0	3342364.0
Cyanobium sp.	0.0	0.0		0.0	0.0	3021545.0	3021545.0
Cyanothece sp.	1.0	0.37112767888888887	0.3583932953608871	0.295981	0.178173	7841948.0	4787694.0
Cyclobacterium amurskyense	0.0	0.0		0.0	0.0	6158829.0	6158829.0
Cyclobacterium marinum	0.0	0.0		0.0	0.0	6221273.0	6221273.0
Cycloclasticus sp.	0.0117112	0.0058556	0.006761464472533545	0.0117112	0.0	2430152.0	2363215.0
Cycloclasticus zancles							
Cystobacter fuscus	0.0	0.0		0.0	0.0	12349744.0	12349744.0
Cytophaga hutchinsonii	0.0	0.0		0.0	0.0	4433218.0	4433218.0
Dactylococcopsis salina	0.0	0.0		0.0	0.0	3781008.0	3781008.0
Dechloromonas aromatica	0.0	0.0		0.0	0.0	4501104.0	4501104.0
Dechloromonas sp.	0.0	0.0		0.0	0.0	3258300.0	3258300.0
Deferribacter desulfuricans	0.0	0.0		0.0	0.0	2542933.0	2542933.0
Defluviimonas alba	0.0	0.0		0.0	0.0	4987611.0	4987611.0
Defluviitoga tunisiensis	0.0	0.0		0.0	0.0	2053097.0	2053097.0
Dehalobacter restrictus							
Dehalobacter sp.	0.00249129	0.001245645	0.001438346952129423	0.00249129	0.0	3092048.0	3069953.0
Dehalobacterium formicoaceticum	0.0	0.0		0.0	0.0	3766545.0	3766545.0
Dehalococcoides mccartyi	0.12827	0.06292725434027778	0.04971787954183996	0.11219925	0.01133075	1521287.0	1271604.0
Dehalococcoides sp.							
Dehalogenimonas formicexedens	0.0	0.0		0.0	0.0	2092789.0	2092789.0
Dehalogenimonas lykanthroporepellens	0.0	0.0		0.0	0.0	1686510.0	1686510.0
Deinococcus actinosclerus	0.0338037	0.01690185	0.019516575294605352	0.0338037	0.0	4012018.0	3264334.0
Deinococcus deserti	0.0	0.0		0.0	0.0	3855329.0	3855329.0
Deinococcus ficus	0.0	0.0		0.0	0.0	4157290.0	4157290.0
Deinococcus geothermalis	0.0	0.0		0.0	0.0	3247018.0	3247018.0
Deinococcus gobiensis	0.0	0.0		0.0	0.0	4406036.0	4406036.0
Deinococcus irradiatisoli	0.0	0.0		0.0	0.0	3052043.0	3052043.0
Deinococcus maricopensis	0.0	0.0		0.0	0.0	3498530.0	3498530.0
Deinococcus peraridilitoris	0.0	0.0		0.0	0.0	4513714.0	4513714.0
Deinococcus proteolyticus	0.0	0.0		0.0	0.0	2886836.0	2886836.0
Deinococcus puniceus	0.0	0.0		0.0	0.0	2971983.0	2971983.0
Deinococcus radiodurans	0.000458924	0.000229462	0.0002649598949375798	0.000458924	0.0	3344765.0	3284156.0
Deinococcus soli	0.0	0.0		0.0	0.0	3236984.0	3236984.0
Deinococcus sp.	1.0	0.5	0.5773502691896257	1.0	0.0	4397705.0	3567228.0
Deinococcus swuensis	0.0	0.0		0.0	0.0	3531443.0	3531443.0
Deinococcus wulumuqiensis	0.0	0.0		0.0	0.0	3778576.0	3778576.0
Delftia acidovorans							
Delftia sp.	0.0187432	0.0093716	0.010821391565474995	0.0187432	0.0	6685842.0	6430384.0
Delftia tsuruhatensis							
Denitrobacterium detoxificans	0.0	0.0		0.0	0.0	2446250.0	2446250.0
Denitrovibrio acetiphilus	0.0	0.0		0.0	0.0	3222077.0	3222077.0
Dermabacter vaginalis	0.0	0.0		0.0	0.0	2392314.0	2392314.0
Dermacoccus nishinomiyaensis	0.0	0.0		0.0	0.0	3113642.0	3113642.0
Dermatophilus congolensis	0.0	0.0		0.0	0.0	2627820.0	2627820.0
Desulfallas gibsoniae	0.0	0.0		0.0	0.0	4855529.0	4855529.0
Desulfarculus baarsii	0.0	0.0		0.0	0.0	3655731.0	3655731.0
Desulfatibacillum aliphaticivorans	0.0	0.0		0.0	0.0	6517073.0	6517073.0
Desulfitobacterium dehalogenans	0.0	0.0		0.0	0.0	4321753.0	4321753.0
Desulfitobacterium dichloroeliminans	0.0	0.0		0.0	0.0	3624449.0	3624449.0
Desulfitobacterium hafniense	0.0172424	0.0086212	0.009954904281475205	0.0172424	0.0	5727534.0	5279134.0
Desulfitobacterium metallireducens	0.0	0.0		0.0	0.0	3176073.0	3176073.0
Desulfobacca acetoxidans	0.0	0.0		0.0	0.0	3282536.0	3282536.0
Desulfobacterium autotrophicum	0.0	0.0		0.0	0.0	5657782.0	5657782.0
Desulfobacula toluolica	0.0	0.0		0.0	0.0	5197905.0	5197905.0
Desulfobulbus oralis	0.0	0.0		0.0	0.0	2774417.0	2774417.0
Desulfocapsa sulfexigens	0.0	0.0		0.0	0.0	4023512.0	4023512.0
Desulfococcus multivorans	7.15897e-05	3.579485e-05	4.133233256620455e-05	7.15897e-05	0.0	4455976.0	4455399.0
Desulfococcus oleovorans	0.0	0.0		0.0	0.0	3944167.0	3944167.0
Desulfofarcimen acetoxidans	0.0	0.0		0.0	0.0	4545624.0	4545624.0
Desulfohalobium retbaense	0.0	0.0		0.0	0.0	2909567.0	2909567.0
Desulfomicrobium baculatum	0.0	0.0		0.0	0.0	3942657.0	3942657.0
Desulfomicrobium orale	0.0	0.0		0.0	0.0	2783374.0	2783374.0
Desulfomonile tiedjei	0.0	0.0		0.0	0.0	6527027.0	6527027.0
Desulfosporosinus acidiphilus	0.0	0.0		0.0	0.0	4991181.0	4991181.0
Desulfosporosinus meridiei	0.0	0.0		0.0	0.0	4873567.0	4873567.0
Desulfosporosinus orientis	0.0	0.0		0.0	0.0	5863081.0	5863081.0
Desulfotalea psychrophila	0.0	0.0		0.0	0.0	3659634.0	3659634.0
Desulfotomaculum ferrireducens	0.0	0.0		0.0	0.0	3240180.0	3240180.0
Desulfotomaculum nigrificans	0.0	0.0		0.0	0.0	2892255.0	2892255.0
Desulfotomaculum reducens	0.0	0.0		0.0	0.0	3608104.0	3608104.0
Desulfotomaculum ruminis	0.0	0.0		0.0	0.0	3969014.0	3969014.0
Desulfovibrio africanus	0.0	0.0		0.0	0.0	4200534.0	4200534.0
Desulfovibrio alaskensis	0.0	0.0		0.0	0.0	3730232.0	3730232.0
Desulfovibrio carbinolicus	0.0	0.0		0.0	0.0	4688868.0	4688868.0
Desulfovibrio desulfuricans	1.0	0.5	0.5773502691896257	1.0	0.0	3858580.0	3251440.0
Desulfovibrio fairfieldensis	0.0	0.0		0.0	0.0	3699310.0	3699310.0
Desulfovibrio ferrophilus	0.0	0.0		0.0	0.0	3720107.0	3720107.0
Desulfovibrio magneticus	0.0	0.0		0.0	0.0	5315620.0	5315620.0
Desulfovibrio piger	0.0	0.0		0.0	0.0	2807531.0	2807531.0
Desulfovibrio salexigens	0.0	0.0		0.0	0.0	4289847.0	4289847.0
Desulfovibrio sp.							
Desulfovibrio vulgaris	0.243761	0.09229748700000001	0.11767279349063525	0.23352275	8.9622e-05	4040304.0	3661391.0
Desulfurella acetivorans	0.0	0.0		0.0	0.0	1819992.0	1819992.0
Desulfurispirillum indicum	0.0	0.0		0.0	0.0	2928377.0	2928377.0
Desulfurivibrio alkaliphilus	0.0	0.0		0.0	0.0	3097763.0	3097763.0
Desulfurobacterium thermolithotrophum	0.0	0.0		0.0	0.0	1541968.0	1541968.0
Desulfuromonas soudanensis	0.0	0.0		0.0	0.0	3958620.0	3958620.0
Desulfuromonas sp.	0.0	0.0		0.0	0.0	3924652.0	3924652.0
Devosia sp.	0.295981	0.17988975	0.11113596832199135	0.24857625	0.147969	5032994.0	4005916.0
Devriesea agamarum	0.0	0.0		0.0	0.0	2958880.0	2958880.0
Dialister pneumosintes	0.0	0.0		0.0	0.0	1274073.0	1274073.0
Dialister sp.	0.0	0.0		0.0	0.0	2320245.0	2320245.0
Diaphorobacter polyhydroxybutyrativorans							
Dichelobacter nodosus	0.0	0.0		0.0	0.0	1389350.0	1389350.0
Dickeya dadantii	0.016611700000000004	0.008305850000000002	0.009590769466697308	0.016611700000000004	0.0	4997541.0	4922802.0
Dickeya dianthicola	0.00524853	0.002624265	0.0030302402083498266	0.00524853	0.0	4909058.0	4720132.0
Dickeya fangzhongdai	0.0251607	0.01295307875	0.010297931097334631	0.02450895	0.006695970000000001	5108113.0	4979223.0
Dickeya solani	0.00075568	0.00020966408888888887	0.0003310580730786064	0.000730741	0.0	4962430.0	4919812.0
Dickeya zeae	0.0501998	0.029538844444444448	0.022548782692482047	0.0444041	0.0	4818394.0	4532364.0
Dictyoglomus thermophilum	0.0	0.0		0.0	0.0	1959987.0	1959987.0
Dictyoglomus turgidum	0.0	0.0		0.0	0.0	1855560.0	1855560.0
Dietzia lutea	0.0	0.0		0.0	0.0	3911842.0	3911842.0
Dietzia psychralcaliphila	0.0	0.0		0.0	0.0	3904836.0	3904836.0
Dietzia sp.	0.167688	0.083844	0.09681471193986997	0.167688	0.0	3720309.0	3679573.0
Dietzia timorensis	0.0	0.0		0.0	0.0	3607892.0	3607892.0
Dinoroseobacter shibae	0.0	0.0		0.0	0.0	4417868.0	4417868.0
Dokdonella koreensis	0.0	0.0		0.0	0.0	4446619.0	4446619.0
Dokdonia donghaensis							
Dokdonia sp.	0.170926	0.08645693333333332	0.07895578604655899	0.161822	0.0	3623447.0	3302548.0
Draconibacterium orientale	0.0	0.0		0.0	0.0	5132075.0	5132075.0
Dyadobacter fermentans	0.0	0.0		0.0	0.0	6967790.0	6967790.0
Dyella japonica	0.0	0.0		0.0	0.0	4831185.0	4831185.0
Dyella sp.	0.0	0.0		0.0	0.0	3523985.0	3523985.0
Dyella thiooxydans	0.0	0.0		0.0	0.0	4227172.0	4227172.0
Echinicola rosea	0.0	0.0		0.0	0.0	6064527.0	6064527.0
Echinicola strongylocentroti	0.0	0.0		0.0	0.0	6252144.0	6252144.0
Echinicola vietnamensis	0.0	0.0		0.0	0.0	5608040.0	5608040.0
Ectothiorhodospira sp.	0.0	0.0		0.0	0.0	3550080.0	3550080.0
Edwardsiella anguillarum							
Edwardsiella hoshinae	0.0	0.0		0.0	0.0	3811650.0	3811650.0
Edwardsiella ictaluri	0.00701675	0.0031451073333333334	0.0033100322921025636	0.00617965	0.0	3977102.0	3630639.0
Edwardsiella piscicida	0.0084995	0.004563324	0.0031092790101822274	0.00734051	0.00218918	4023048.0	3728801.0
Edwardsiella tarda	0.00752278	0.00376139	0.004343279058054333	0.00752278	0.0	3720168.0	3620701.0
Eggerthella lenta	0.0137986	0.0068993	0.00796662542443997	0.0137986	0.0	3632260.0	3593204.0
Eggerthella sp.	0.0	0.0		0.0	0.0	3123671.0	3123671.0
Egibacter rhizosphaerae	0.0	0.0		0.0	0.0	4637169.0	4637169.0
Egicoccus halophilus	0.0	0.0		0.0	0.0	3980161.0	3980161.0
Ehrlichia canis	0.00128842	0.00064421	0.0007438696338292976	0.00128842	0.0	1315030.0	1314789.0
Ehrlichia chaffeensis	0.00221642	0.0014831678031250002	0.0007721517279732348	0.00208065	0.00093156775	1176890.0	1170935.0
Ehrlichia muris	0.0	0.0		0.0	0.0	1196717.0	1196717.0
Ehrlichia ruminantium	0.0150813	0.006704943555555556	0.007872076322956022	0.014923400000000003	0.0	1516355.0	1499920.0
Ehrlichia sp.	0.0	0.0		0.0	0.0	1148904.0	1148904.0
Eikenella corrodens	0.0645437	0.03227185	0.03726432256949445	0.0645437	0.0	2458478.0	2192577.0
Elizabethkingia anophelis	0.0238299	0.01384143843767313	0.006310184237036691	0.016611700000000004	0.0136496	4369828.0	3853453.0
Elizabethkingia bruuniana							
Elizabethkingia meningoseptica	0.0133547	0.005008012500000001	0.00667735	0.0133547	0.0	4004759.0	3873114.0
Elizabethkingia miricola	0.0258115	0.01290575	0.014902276473188026	0.0258115	0.0	4393011.0	4242519.0
Elizabethkingia sp.	0.0	0.0		0.0	0.0	4394713.0	4394713.0
Elizabethkingia ursingii	0.0	0.0		0.0	0.0	4216720.0	4216720.0
Elusimicrobium minutum	0.0	0.0		0.0	0.0	1643562.0	1643562.0
Endomicrobium proavitum	0.0	0.0		0.0	0.0	1588979.0	1588979.0
Ensifer adhaerens	0.0	0.0		0.0	0.0	7267502.0	7267502.0
Ensifer sojae	0.0	0.0		0.0	0.0	6094027.0	6094027.0
Enterobacter asburiae	0.037311	0.025860915702479337	0.010704851568089802	0.033042699999999994	0.0184352	5484425.0	4551186.0
Enterobacter bugandensis	0.0140996	0.008780222222222224	0.006609899146692364	0.0127767	0.0	4917759.0	4717613.0
Enterobacter cancerogenus	0.0	0.0		0.0	0.0	4796512.0	4796512.0
Enterobacter cloacae	0.106845	0.04487086111111112	0.040402229711442396	0.100846	0.0154006	5598796.0	4590029.0
Enterobacter hormaechei	0.0683793	0.02819575775599113	0.014307631420764655	0.0404475	0.0142518	5545020.0	4552052.0
Enterobacter kobei	0.0168391	0.010876476	0.006008445791899238	0.014302700000000003	0.00680395	5166790.0	4534036.0
Enterobacter ludwigii	0.0151342	0.011052077551020407	0.004676509500608035	0.0136496	0.011801700000000002	5369929.0	4798091.0
Enterobacter roggenkampii	0.0194352	0.014587822448979592	0.006892810572346839	0.0188053	0.0154542	5276896.0	4851717.0
Enterobacter soli	0.0	0.0		0.0	0.0	5012132.0	5012132.0
Enterobacter sp.	0.0	0.0		0.0	0.0	4687155.0	4687155.0
Enterobacter unknown	0.101551	0.0507755	0.058630497186475686	0.101551	0.0	5090134.0	4792737.0
Enterococcus casseliflavus	0.0203459	0.01017295	0.011746710841905207	0.0203459	0.0	3668336.0	3427276.0
Enterococcus cecorum	0.0	0.0		0.0	0.0	2421598.0	2421598.0
Enterococcus durans	0.0180709	0.008074094666666667	0.009484092643151849	0.0180709	0.0	3071879.0	2988928.0
Enterococcus faecalis	0.0184352	0.0138166907552	0.0037232607451564022	0.015998	0.013112	3359974.0	2668255.0
Enterococcus faecium	0.05790330000000001	0.014215455537324263	0.013946586265089047	0.0133059	0.00748619	3440588.0	2432228.0
Enterococcus gallinarum							
Enterococcus gilvus	0.0	0.0		0.0	0.0	3945324.0	3945324.0
Enterococcus hirae	0.0123068	0.008517074999999999	0.005112818130085729	0.01148785	0.00764085	2960055.0	2741688.0
Enterococcus mundtii	0.0422904	0.0207868664	0.015925420327670026	0.0331502	0.00502299	3504528.0	2826872.0
Enterococcus sp.	0.0	0.0		0.0	0.0	3283483.0	3283483.0
Enterococcus thailandicus	0.0	0.0		0.0	0.0	2646250.0	2646250.0
Enterococcus wangshanyuanii	0.0	0.0		0.0	0.0	4155954.0	4155954.0
Entomoplasma freundtii	0.0	0.0		0.0	0.0	838114.0	838114.0
Entomoplasma luminosum	0.0	0.0		0.0	0.0	1031560.0	1031560.0
Entomoplasma melaleucae	0.0	0.0		0.0	0.0	845295.0	845295.0
Entomoplasma somnilux	0.0	0.0		0.0	0.0	868413.0	868413.0
Epibacterium mobile	0.034472300000000004	0.017236150000000002	0.01990259168458554	0.034472300000000004	0.0	4830028.0	4712067.0
Erwinia amylovora	0.00060662	0.0002694127555555556	0.0003084437832241846	0.00058191	0.0	3905604.0	3833832.0
Erwinia billingiae	0.0	0.0		0.0	0.0	5372268.0	5372268.0
Erwinia gerundensis	0.0	0.0		0.0	0.0	4481256.0	4481256.0
Erwinia persicina	0.0	0.0		0.0	0.0	5070450.0	5070450.0
Erwinia pyrifoliae	0.015347	0.006904632444444444	0.00796085971844403	0.0152404	0.0	4075681.0	3957675.0
Erwinia sp.							
Erwinia tasmaniensis	0.0	0.0		0.0	0.0	4067864.0	4067864.0
Erysipelothrix larvae	0.0	0.0		0.0	0.0	2511486.0	2511486.0
Erysipelothrix rhusiopathiae	0.029517900000000007	0.009287346204081634	0.01150811038473416	0.00936594	0.00105797	1876490.0	1752910.0
Erysipelothrix sp.	0.0	0.0		0.0	0.0	1722938.0	1722938.0
Erysipelotrichaceae bacterium	1.0	0.5	0.5773502691896257	1.0	0.0	4468297.0	3212924.0
Erythrobacter atlanticus	0.0	0.0		0.0	0.0	3226359.0	3226359.0
Erythrobacter flavus	0.0231524	0.0115762	0.013367044372385893	0.0231524	0.0	3184307.0	2819202.0
Erythrobacter gangjinensis	0.0	0.0		0.0	0.0	2724951.0	2724951.0
Erythrobacter litoralis	0.263022	0.131511	0.15185582250279372	0.263022	0.0	3251353.0	3052398.0
Erythrobacter seohaensis	0.0	0.0		0.0	0.0	2942673.0	2942673.0
Erythrobacter sp.	0.295981	0.18999644444444444	0.14313119606597918	0.295981	0.0	3372129.0	3137103.0
Escherichia albertii	0.0211548	0.014028027244897958	0.005072287542648407	0.017534900000000003	0.0128243	5336845.0	4560575.0
Escherichia clade-1							
Escherichia coli	0.0403101	0.022059200766615345	0.008863930972668294	0.0302852	0.015616	6162737.0	3976195.0
Escherichia fergusonii	0.0	0.0		0.0	0.0	4643861.0	4643861.0
Escherichia marmotae	0.00960897	0.005099044444444444	0.004100699468033201	0.00789262	0.0	4896291.0	4450344.0
Ethanoligenens harbinense	0.00105797	0.00034218870400000006	0.00033627134103708135	0.00058191	0.0	3100123.0	2974630.0
Eubacterium callanderi	0.0	0.0		0.0	0.0	4316707.0	4316707.0
Eubacterium limosum	0.0811785	0.04067408888888889	0.038459629739066796	0.0790711	0.0	4740532.0	4150332.0
Eubacterium sulci	0.0	0.0		0.0	0.0	1739380.0	1739380.0
Euzebya sp.	0.0	0.0		0.0	0.0	6371455.0	6371455.0
Euzebyella marina	0.0	0.0		0.0	0.0	4707469.0	4707469.0
Excluded							
Exiguobacterium antarcticum	0.0	0.0		0.0	0.0	2815863.0	2815863.0
Exiguobacterium sibiricum	0.0	0.0		0.0	0.0	3040786.0	3040786.0
Exiguobacterium sp.	0.295981	0.1245172875	0.13834921855999463	0.295981	0.008953725000000001	3250203.0	2999895.0
Ezakiella massiliensis	0.0	0.0		0.0	0.0	1741785.0	1741785.0
Fabibacter pacificus	0.0	0.0		0.0	0.0	4661901.0	4661901.0
Faecalibacterium prausnitzii	0.110193	0.05387233333333333	0.05134580404899216	0.102997	0.0	3110044.0	2868932.0
Faecalibaculum rodentium	0.0	0.0		0.0	0.0	2542486.0	2542486.0
Fastidiosipila sanguinis	0.0	0.0		0.0	0.0	1785891.0	1785891.0
Fermentimonas caenicola	0.0	0.0		0.0	0.0	2808926.0	2808926.0
Ferrimonas balearica	0.0	0.0		0.0	0.0	4279159.0	4279159.0
Ferriphaselus amnicola	0.0	0.0		0.0	0.0	2717229.0	2717229.0
Fervidobacterium islandicum	0.0	0.0		0.0	0.0	2237377.0	2237377.0
Fervidobacterium nodosum	0.0	0.0		0.0	0.0	1948941.0	1948941.0
Fervidobacterium pennivorans	0.0600659	0.03003295	0.03467906353411714	0.0600659	0.0	2166381.0	2061852.0
Fibrella sp.	0.0	0.0		0.0	0.0	6408035.0	6408035.0
Fibrobacter succinogenes	7.15897e-05	3.579485e-05	4.133233256620455e-05	7.15897e-05	0.0	3843004.0	3842635.0
Fictibacillus arsenicus	0.0	0.0		0.0	0.0	4055461.0	4055461.0
Fictibacillus phosphorivorans	0.0	0.0		0.0	0.0	4230665.0	4230665.0
Filifactor alocis	0.0	0.0		0.0	0.0	1931012.0	1931012.0
Filimonas lacunae	0.0	0.0		0.0	0.0	7814405.0	7814405.0
Fimbriimonas ginsengisoli	0.0	0.0		0.0	0.0	5231762.0	5231762.0
Finegoldia magna	0.0	0.0		0.0	0.0	1986740.0	1986740.0
Fischerella sp.	0.0	0.0		0.0	0.0	5826863.0	5826863.0
Flagellimonas sp.	0.0	0.0		0.0	0.0	3772469.0	3772469.0
Flammeovirga sp.	0.263022	0.131511	0.15185582250279372	0.263022	0.0	7327614.0	6680108.0
Flammeovirgaceae bacterium	0.0	0.0		0.0	0.0	6665617.0	6665617.0
Flaviflexus salsibiostraticola	0.0	0.0		0.0	0.0	2608471.0	2608471.0
Flaviflexus sp.	0.0	0.0		0.0	0.0	2830639.0	2830639.0
Flavisolibacter sp.	0.0	0.0		0.0	0.0	4804510.0	4804510.0
Flavisolibacter tropicus	0.0	0.0		0.0	0.0	5940863.0	5940863.0
Flavivirga eckloniae	0.0	0.0		0.0	0.0	5665358.0	5665358.0
Flavobacteriaceae bacterium	1.0	0.6666666666666666	0.5	1.0	0.0	3352970.0	2768102.0
Flavobacterium album	0.0	0.0		0.0	0.0	3983546.0	3983546.0
Flavobacterium anhuiense	0.0211548	0.0105774	0.012213729474652695	0.0211548	0.0	5377387.0	5109718.0
Flavobacterium arcticum	0.0	0.0		0.0	0.0	2970356.0	2970356.0
Flavobacterium branchiophilum	0.0	0.0		0.0	0.0	3563292.0	3563292.0
Flavobacterium columnare	0.0737105	0.0355562064	0.034592210176992266	0.0702918	0.00131423	3329120.0	3032078.0
Flavobacterium commune	0.0	0.0		0.0	0.0	3851214.0	3851214.0
Flavobacterium crassostreae	0.0	0.0		0.0	0.0	3027315.0	3027315.0
Flavobacterium crocinum	0.0	0.0		0.0	0.0	5877431.0	5877431.0
Flavobacterium faecale	0.0	0.0		0.0	0.0	4621116.0	4621116.0
Flavobacterium gilvum	0.0	0.0		0.0	0.0	4402594.0	4402594.0
Flavobacterium indicum	0.0	0.0		0.0	0.0	2993089.0	2993089.0
Flavobacterium johnsoniae	0.0	0.0		0.0	0.0	6096872.0	6096872.0
Flavobacterium kingsejongi	0.0	0.0		0.0	0.0	4224053.0	4224053.0
Flavobacterium magnum	0.0	0.0		0.0	0.0	3464207.0	3464207.0
Flavobacterium pallidum	0.0	0.0		0.0	0.0	3552756.0	3552756.0
Flavobacterium psychrophilum	0.00936594	0.002704793990625	0.0034535230761943434	0.00208065	0.000367329	2900735.0	2684585.0
Flavobacterium sediminis	0.0	0.0		0.0	0.0	3441304.0	3441304.0
Flavobacterium sp.	1.0	0.32525984	0.31831407186557115	0.295981	0.23011	4935222.0	3130338.0
Flavonifractor plautii	0.0	0.0		0.0	0.0	3818478.0	3818478.0
Flexistipes sinusarabici	0.0	0.0		0.0	0.0	2526590.0	2526590.0
Fluviicola taffensis	0.0	0.0		0.0	0.0	4633577.0	4633577.0
Formosa sp.	0.243761	0.1218805	0.14073547896793237	0.243761	0.0	2735158.0	2016454.0
Francisella cf.							
Francisella halioticida	0.0	0.0		0.0	0.0	2197430.0	2197430.0
Francisella hispaniensis	0.0190552	0.0095276	0.011001524849462159	0.0190552	0.0	1945310.0	1938636.0
Francisella noatunensis	0.000312573	0.00011632816734693877	9.183451047984899e-05	0.000191626	4.769060000000002e-05	1862440.0	1847202.0
Francisella persica	2.38274e-05	1.19137e-05	1.3756755804088889e-05	2.38274e-05	0.0	1540768.0	1516676.0
Francisella philomiragia	0.0235265	0.013316638888888892	0.009648198098839206	0.0204789	0.0	2049711.0	1924061.0
Francisella sp.	0.295981	0.17035056637037038	0.10645285572615819	0.23011	0.000805673	2237379.0	1824967.0
Francisella tularensis	0.0204123	0.008628436929012346	0.007455060228370478	0.0174908	0.0022096100000000003	2000087.0	1862444.0
Frankia alni	0.0	0.0		0.0	0.0	7497934.0	7497934.0
Frankia casuarinae	0.0	0.0		0.0	0.0	5433628.0	5433628.0
Frankia inefficax	0.0	0.0		0.0	0.0	8815781.0	8815781.0
Frankia sp.	0.0	0.0		0.0	0.0	8982042.0	8982042.0
Frankia symbiont	0.0	0.0		0.0	0.0	5340989.0	5340989.0
Frateuria aurantia	0.0	0.0		0.0	0.0	3603458.0	3603458.0
Frischella perrara	0.0	0.0		0.0	0.0	2692351.0	2692351.0
Frondihabitans sp.	0.17440799999999998	0.08720399999999999	0.10069450574882424	0.17440799999999998	0.0	4766863.0	3409251.0
Fuerstia marisgermanicae	0.0	0.0		0.0	0.0	8920478.0	8920478.0
Fusobacterium gonidiaformans	0.0	0.0		0.0	0.0	1678881.0	1678881.0
Fusobacterium hwasookii	0.0237537	0.012524340000000002	0.010974417938855573	0.0230782	0.0	2531722.0	2430523.0
Fusobacterium mortiferum	0.0	0.0		0.0	0.0	2716766.0	2716766.0
Fusobacterium necrophorum	0.0293293	0.01740692	0.012329429403632864	0.0289561	0.0	2678415.0	2135983.0
Fusobacterium nucleatum	0.0955937	0.05977616787555557	0.029836597911779304	0.0799006	0.0284967	2622370.0	2087706.0
Fusobacterium periodonticum	0.0466675	0.030436596000000003	0.014829743059721488	0.044093400000000005	0.0200822	2651118.0	2216236.0
Fusobacterium ulcerans	0.0759181	0.033662939422222225	0.03990825658180296	0.0755413	0.0	3839419.0	3537675.0
Fusobacterium varium	0.0872439	0.038809656444444444	0.04571239880719065	0.0867434	0.0	4122841.0	3302398.0
Gallaecimonas sp.	0.0	0.0		0.0	0.0	4071977.0	4071977.0
Gallibacterium anatis	0.0	0.0		0.0	0.0	2694139.0	2694139.0
Gallionella capsiferriformans	0.0	0.0		0.0	0.0	3162471.0	3162471.0
Gammaproteobacteria bacterium	1.0	0.5102180000000001	0.4785796481524784	1.0	0.0	5112152.0	3301370.0
