taxonId,superkingdom,genus,species
2485784,2,1647,2485784
2485839,2,613,2485839
2485925,2,,2485925
2485926,2,,2485926
2485997,2,1578,2485997
2485998,2,1578,2485998
2485999,2,1578,2485999
2486000,2,1578,2486000
2486001,2,1578,2486001
2486002,2,1578,2486002
2486003,2,1578,2486003
2486004,2,1578,2486004
2486005,2,1578,2486005
2486006,2,1578,2486006
2486007,2,1578,2486007
2486008,2,1578,2486008
2486009,2,1578,2486009
2486010,2,1578,2486010
2486011,2,1578,2486011
2486012,2,1578,2486012
2486013,2,1578,2486013
2486014,2,1578,2486014
2486015,2,1578,2486015
2486016,2,1578,2486016
2486017,2,1578,2486017
2486018,2,1578,2486018
2486019,2,1578,2486019
2486020,2,1578,2486020
2486021,2,1578,2486021
2486022,2,1578,2486022
2486023,2,1578,2486023
2486024,2,1578,2486024
2486025,2,1578,2486025
2486026,2,69578,2486026
2486203,2,1125,1126
2486271,2,1827,2486271
2486280,2,1386,2486280
2486356,2,1041,2486356
2486417,2,1883,2486417
2486418,2,1443919,2486418
2486419,2,1400062,2486419
2486460,2,,2486460
2486461,2,,2486461
2486462,2,,2486462
2486463,2,,2486463
2486464,2,,2486464
2486465,2,,2486465
2486466,2,,2486466
2486467,2,,2486467
2486468,2,,2486468
2486469,2,,2486469
2486470,2,,2486470
2486471,2,,2486471
2486472,2,,2486472
2486473,2,,2486473
2486474,2,,2486474
2486475,2,,2486475
2486576,2,2718525,2486576
2486577,2,,2486577
2486578,2,,2486578
2486853,2,1865,2486853
2486854,2,33882,2486854
2487017,2,,2487017
2487040,2,1379908,2487040
2487063,2,59732,2487063
2487064,2,59732,2487064
2487065,2,59732,2487065
2487066,2,59732,2487066
2487071,2,59732,2487071
2487072,2,59732,2487072
2487073,2,59732,2487073
2487074,2,59732,2487074
2487118,2,2679910,2487118
2487129,2,1097466,2487129
2487133,2,135575,2487133
2487134,2,1485,2487134
2487137,2,,2487137
2487138,2,1873,2487138
2487139,2,1269,2487139
2487150,2,2055876,2487150
2487273,2,2304692,2487273
2487274,2,41275,2487274
2487275,2,1883,2487275
2487276,2,1386,2487276
2487315,2,1301,2487315
2487316,2,1301,2487316
2487317,2,1301,2487317
2487318,2,1301,2487318
2487322,2,662,2487322
2487337,2,1152,2487337
2487344,2,1763,2487344
2487345,2,82986,2487345
2487346,2,286,2487346
2487347,2,286,2487347
2487349,2,2053,2487349
2487350,2,1375,2487350
2487351,2,1273095,2487351
2487352,2,1827,2487352
2487353,2,,2487353
2487355,2,286,2487355
2487364,2,1827,2487364
2487400,2,379,2487400
2487409,2,1883,2487409
2487410,2,1883,2487410
2487411,2,1883,2487411
2487412,2,1883,2487412
2487413,2,1883,2487413
2487414,2,1883,2487414
2487415,2,1883,2487415
2487416,2,1883,2487416
2487417,2,1883,2487417
2487418,2,1883,2487418
2487419,2,1883,2487419
2487420,2,1883,2487420
2487421,2,1883,2487421
2487422,2,1883,2487422
2487423,2,1883,2487423
2487424,2,1883,2487424
2487425,2,1883,2487425
2487426,2,1883,2487426
2487519,2,286,2487519
2487520,2,286,2487520
2487710,2,1873,2487710
2487722,2,,2487722
2487723,2,,2487723
2487740,2,135575,2487740
2487741,2,22,2487741
2487742,2,22,2487742
2487743,2,1485,2487743
2487892,2,1716,2487892
2487897,2,,2487897
2487907,2,,2487907
2487928,2,44249,2487928
2487929,2,776,2487929
2487930,2,2706948,2487930
2487931,2,238783,2487931
2488560,2,152267,2488560
2488563,2,497,2488563
2488567,2,570,2488567
2488634,2,79328,2488634
2488639,2,122277,2488639
2488665,2,2742,2488665
2488666,2,2742,2488666
2488728,2,237,2488728
2488729,2,237,2488729
2488730,2,204456,2488730
2488749,2,68,2488749
2488750,2,407,2488750
2488790,2,237,2488790
2488791,2,255204,2488791
2488794,2,33057,2488794
2488809,2,,2488809
2488810,2,1508657,2488810
2488819,2,1716,2488819
2488860,2,1041,2488860
2488993,2,237,2488993
2488994,2,84567,2488994
2489001,2,357,2489001
2489002,2,265,2489002
2489014,2,570,244366
248903,2,44249,248903
248905,2,112040,248905
2489054,2,178469,2489054
248906,2,112040,248906
2489173,2,361177,2489173
2489174,2,2662287,2489174
2489212,2,33882,2489212
2489213,2,1298,2489213
2489214,2,,2489214
2489215,2,,2489215
2489216,2,,2489216
2489217,2,,2489217
2489218,2,,2489218
2489595,2,89404,2489595
2489596,2,374,2489596
2490488,2,51366,2490488
2490490,2,51366,2490490
2490491,2,51366,2490491
2490492,2,51366,2490492
2490493,2,51366,2490493
2490494,2,51366,2490494
2490495,2,51366,2490495
2490538,2,,2490538
2490544,2,515417,2490544
2490545,2,1678,2490545
2490633,2,1301,2490633
2490635,2,53246,2490635
2490847,2,106591,2490847
2490848,2,1883,2490848
2490851,2,53335,2490851
2490853,2,1827,2490853
2490854,2,838,2490854
2490855,2,1164882,2490855
2490856,2,44249,2490856
2490857,2,47670,2490857
2490858,2,2689589,2490858
2490939,2,1163,2490939
2490941,2,46913,2490941
2490946,2,76833,2490946
2490947,2,29465,2490947
2490948,2,29465,2490948
2490949,2,29465,2490949
2490950,2,29465,2490950
2490951,2,29465,2490951
2490952,2,29465,2490952
2490953,2,29465,2490953
2490954,2,29465,2490954
2490955,2,29465,2490955
2490956,2,29465,2490956
2491017,2,1407056,2491017
2491021,2,165696,2491021
2491023,2,188143,2491023
2491024,2,1386,2491024
2491043,2,1283313,2491043
2491044,2,,2491044
2491045,2,872,2491045
2491046,2,872,2491046
2491047,2,1434006,2491047
2491048,2,32067,2491048
2491049,2,55968,2491049
2491050,2,55968,2491050
2491051,2,838,2491051
2491052,2,1301,2491052
2491055,2,,2491055
2491056,2,,2491056
2491057,2,,2491057
2491058,2,,2491058
2491059,2,72763,2491059
2491114,2,59734,2491114
2491116,2,,2491116
2491138,2,1091,2491138
2491343,2,34072,2491343
2491344,2,,2491344
249151,10239,558018,249151
2491679,2,561,562
2491711,2,,2491711
2491866,2,265,2491866
249188,2,724,249188
249189,2,1350,249189
2492390,2,457933,2492390
2492393,2,312278,2492393
2492394,2,68,2492394
2492395,2,423349,2492395
2492396,2,1330547,2492396
2492472,2,75,2492472
249265,2,1578,1584
2492658,10239,693996,2492658
2492662,2,1835,2492662
2492837,2,13687,2492837
2492960,2,1386,2492960
2493082,2,2661806,2493082
2493084,2,33882,2493084
2493087,2,83618,2493087
2493088,2,83618,2493088
2493089,2,83618,2493089
2493090,2,2019,2493090
2493091,2,83618,2493091
2493092,2,92793,2493092
2493093,2,374,2493093
2493107,2,32012,2493107
2493108,2,32012,2493108
2493109,2,32012,2493109
2493111,2,1578,2493111
2493119,2,1678,2493119
2493120,2,1678,2493120
249351,2,237,249351
249352,2,237,249352
2493553,2,58113,2493553
2493631,2,237,2493631
2493633,2,286,2493633
2493639,2,,2493639
2493665,2,66862,2493665
2493666,2,89966,2493666
2493668,2,68287,2493668
2493669,2,68287,2493669
2493670,2,68287,2493670
2493671,2,68287,2493671
2493672,2,68287,2493672
2493673,2,68287,2493673
2493674,2,68287,2493674
2493675,2,68287,2493675
2493676,2,68287,2493676
2493677,2,68287,2493677
2493678,2,68287,2493678
2493681,2,68287,2493681
2493690,2,44249,2493690
2493691,2,45669,2493691
249408,2,1298,249408
2494234,2,40544,2494234
2494248,2,283,2494248
2494255,2,379,2494255
2494256,2,1883,2494256
2494373,2,59739,2494373
2494374,2,1443919,2494374
2494375,2,153265,2494375
2494525,2,810,2494525
2494550,2,74030,2494550
2494560,2,237444,2494560
2494563,10239,,2494563
2494575,2,,2494575
2494657,2,52959,2494657
2494697,2,1211036,2494697
2494698,2,286,2494698
2494699,2,286,2494699
2494700,2,286,2494700
2494701,2,547,2494701
2494702,2,547,2494702
2494734,2,1883,2494734
2494735,2,1707,2494735
2495405,2,32199,9
2495407,2,1160973,2495407
2495408,2,1485,2495408
2495419,2,286,2495419
2495421,2,1386,2495421
2495427,2,286,2495427
2495428,2,286,2495428
2495445,2,1827,2495445
2495496,2,414371,2495496
2495579,2,149698,2495579
2495580,2,13687,2495580
2495581,2,68287,2495581
2495582,2,44249,2495582
2495591,2,401469,2495591
2495592,2,34072,2495592
2495593,2,34072,2495593
2495645,2,76833,2495645
249567,2,1883,249567
249581,2,1883,249581
249583,10239,11286,249583
249584,10239,11286,249584
2495881,2,154116,2495881
2495887,2,83681,2495887
2495899,2,1578,2495899
2495900,2,1578,2495900
2495913,2,1827,2495913
2496028,2,89966,2496028
2496029,2,45402,2496029
2496102,2,,2496102
2496117,2,34072,2496117
2496118,2,34072,2496118
2496119,2,34072,2496119
2496120,2,286,2496120
2496265,2,1470540,2496265
2496266,2,32014,2496266
2496267,2,44249,2496267
2496269,2,,2496269
2496270,2,,2496270
2496273,2,2712271,2496273
2496545,10239,2560227,2560453
2496551,10239,2560145,2560762
2496557,2,44249,2496557
2496558,2,44249,2496558
2496559,2,662,2496559
2496638,2,1301,2496638
2496639,2,191,2496639
2496640,2,35812,2496640
2496641,2,84567,2496641
2496649,2,68287,2496649
2496650,2,68287,2496650
2496651,2,68287,2496651
2496652,2,68287,2496652
2496653,2,68287,2496653
2496655,2,68287,2496655
2496656,2,68287,2496656
2496658,2,68287,2496658
2496662,2,68287,2496662
2496663,2,68287,2496663
2496664,2,68287,2496664
2496665,2,68287,2496665
2496666,2,68287,2496666
2496667,2,68287,2496667
2496668,2,68287,2496668
2496669,2,68287,2496669
2496670,2,68287,2496670
2496671,2,68287,2496671
2496672,2,68287,2496672
2496673,2,68287,2496673
2496674,2,68287,2496674
2496675,2,68287,2496675
2496676,2,68287,2496676
2496677,2,68287,2496677
2496678,2,68287,2496678
2496679,2,68287,2496679
2496680,2,68287,2496680
2496681,2,68287,2496681
2496682,2,68287,2496682
2496683,2,68287,2496683
2496684,2,68287,2496684
2496685,2,68287,2496685
2496686,2,68287,2496686
2496687,2,68287,2496687
2496688,2,68287,2496688
2496689,2,68287,2496689
2496690,2,68287,2496690
2496691,2,68287,2496691
2496692,2,68287,2496692
2496693,2,68287,2496693
2496695,2,68287,2496695
2496696,2,68287,2496696
2496697,2,68287,2496697
2496698,2,68287,2496698
2496699,2,68287,2496699
2496700,2,68287,2496700
2496702,2,68287,2496702
2496703,2,68287,2496703
2496704,2,68287,2496704
2496705,2,68287,2496705
2496706,2,68287,2496706
2496707,2,68287,2496707
2496708,2,68287,2496708
2496710,2,68287,2496710
2496711,2,68287,2496711
2496712,2,68287,2496712
2496713,2,68287,2496713
2496714,2,68287,2496714
2496715,2,68287,2496715
2496716,2,68287,2496716
2496717,2,68287,2496717
2496718,2,68287,2496718
2496719,2,68287,2496719
2496720,2,68287,2496720
2496721,2,68287,2496721
2496722,2,68287,2496722
2496723,2,68287,2496723
2496724,2,68287,2496724
2496725,2,68287,2496725
2496726,2,68287,2496726
2496727,2,68287,2496727
2496728,2,68287,2496728
2496730,2,68287,2496730
2496731,2,68287,2496731
2496732,2,68287,2496732
2496733,2,68287,2496733
2496734,2,68287,2496734
2496735,2,68287,2496735
2496736,2,68287,2496736
2496737,2,68287,2496737
2496738,2,68287,2496738
2496739,2,68287,2496739
2496740,2,68287,2496740
2496741,2,68287,2496741
2496742,2,68287,2496742
2496743,2,68287,2496743
2496744,2,68287,2496744
2496745,2,68287,2496745
2496746,2,68287,2496746
2496748,2,68287,2496748
2496749,2,68287,2496749
2496750,2,68287,2496750
2496752,2,68287,2496752
2496753,2,68287,2496753
2496754,2,68287,2496754
2496755,2,68287,2496755
2496757,2,68287,2496757
2496758,2,68287,2496758
2496759,2,68287,2496759
2496760,2,68287,2496760
2496761,2,68287,2496761
2496762,2,68287,2496762
2496763,2,68287,2496763
2496764,2,68287,2496764
2496765,2,68287,2496765
2496766,2,68287,2496766
2496767,2,68287,2496767
2496768,2,68287,2496768
2496769,2,68287,2496769
2496770,2,68287,2496770
2496771,2,68287,2496771
2496773,2,68287,2496773
2496774,2,68287,2496774
2496775,2,68287,2496775
2496776,2,68287,2496776
2496778,2,68287,2496778
2496779,2,68287,2496779
2496780,2,68287,2496780
2496781,2,68287,2496781
2496782,2,68287,2496782
2496783,2,68287,2496783
2496788,2,68287,2496788
2496791,2,68287,2496791
2496792,2,68287,2496792
2496793,2,68287,2496793
2496795,2,68287,2496795
2496818,2,2614439,2496818
2496836,2,1883,2496836
2496837,2,55080,2496837
2496842,2,419014,2496842
2496847,2,,2496847
2496849,2,286,2496849
2496850,2,150247,2496850
2496865,2,252356,2496865
2496866,2,363408,2496866
2496867,2,1522056,2496867
2496868,2,104175,2496868
2496869,2,1579476,2496869
2496870,2,,2496870
2496871,2,2703874,2496871
2497434,2,547,2497434
2497435,2,547,2497435
2497436,2,547,2497436
2497456,2,59732,2497456
2497473,2,397275,2497473
2497480,2,237,2497480
2497481,2,237,2497481
2497482,2,237,2497482
2497483,2,237,2497483
2497484,2,237,2497484
2497485,2,237,2497485
2497486,2,237,2497486
2497487,2,237,2497487
2497488,2,237,2497488
2497489,2,237,2497489
2497561,2,1883,2497561
2497681,2,1125,1126
2497684,2,53335,2497684
2497686,2,1074468,2497686
2497687,2,1279,2497687
2497688,2,1279,2497688
2497689,2,1279,2497689
2497749,2,429,2497749
2497750,2,1386,2497750
2497752,2,237,2497752
2497753,2,88138,2497753
2497754,2,335405,2497754
2497860,2,698776,2497860
2497861,2,2745,2497861
2497863,2,29580,2497863
2497875,2,547,2497875
2497877,2,469322,2497877
2497878,2,1839,2497878
2497879,2,28228,2497879
2497945,2,335927,2497945
2497989,2,28250,2497989
2498093,2,,2498093
2498104,2,445,2498104
2498105,2,445,2498105
2498106,2,445,2498106
2498107,2,445,2498107
2498108,2,445,2498108
2498109,2,445,2498109
2498110,2,445,2498110
2498111,2,445,2498111
2498113,2,82984,2498113
2498115,2,82984,2498115
2498116,2,194,2498116
2498117,2,194,2498117
2498118,2,194,2498118
2498119,2,194,2498119
2498120,2,194,2498120
2498121,2,194,2498121
2498122,2,194,2498122
2498123,2,194,2498123
2498124,2,194,2498124
2498125,2,194,2498125
2498126,2,194,2498126
2498127,2,194,2498127
2498128,2,194,2498128
2498130,2,194,2498130
2498131,2,194,2498131
2498132,2,194,2498132
2498135,2,104204,2498135
2498136,2,,2498136
2498145,2,400634,2498145
2498450,2,286,2498450
2498451,2,67575,2498451
2498452,2,1068,2498452
2498595,2,2093,2498595
2498704,2,33877,2498704
2498845,2,227864,2498845
2498846,2,2040,2498846
2498847,2,2041017,2498847
2498848,2,286,2498848
2498849,2,390250,2498849
2498850,2,390250,2498850
2498857,2,2745,2498857
2498858,2,2745,2498858
2498859,2,2745,2498859
2498860,2,2745,2498860
2498892,2,252356,2498892
2499077,2,1386,2499077
2499078,2,662,2499078
2499143,2,1883,2499143
2499144,2,46913,2499144
2499145,2,1827,2499145
2499159,2,2024975,2499159
2499163,2,111500,2499163
2499164,2,1716,2499164
2499213,2,1386,2499213
2499625,10239,,2499625
2499626,2,67575,2499626
2499627,2,357,2499627
2499629,2,2601681,2499629
2499681,2,1970195,2499681
2499688,2,1386,2499688
2499833,2,2603325,2499833
2499834,2,,2499834
2499835,2,28067,2499835
2499850,2,1970620,2499850
2499851,2,644355,2499851
2499852,2,407,2499852
2499994,2,84593,2499994
25,2,22,25
250,2,59732,250
2500132,2,547,2500132
2500152,2,590,28901
2500156,2,1386,2500156
2500157,2,1621534,2500157
2500158,2,528,2500158
2500159,2,1658781,2500159
2500161,2,32008,2500161
2500177,2,1883,2500177
2500179,2,2605940,2500179
2500519,2,68287,2500519
2500520,2,68287,2500520
2500521,2,68287,2500521
2500522,2,68287,2500522
2500523,2,68287,2500523
2500524,2,68287,2500524
2500525,2,68287,2500525
2500526,2,68287,2500526
2500527,2,68287,2500527
2500528,2,68287,2500528
2500529,2,68287,2500529
2500530,2,68287,2500530
2500531,2,68287,2500531
2500532,2,265,2500532
2500533,2,238783,2500533
2500535,2,,2500535
2500542,2,590,2500542
2500543,2,590,2500543
2500546,2,1839,2500546
2500547,2,1778601,2500547
2500548,2,434,2500548
2501295,2,231454,2501295
2501299,2,1970195,2501299
2501474,2,1839,2501474
2501476,2,1778601,2501476
2501515,2,1751296,2501515
2502183,2,382513,2502183
2502184,2,203470,2502184
2502185,2,203470,2502185
2502186,2,13687,2502186
2502187,2,47420,2502187
2502188,2,174951,2502188
2502189,2,,2502189
2502190,2,286,2502190
2502191,2,286,2502191
2502192,2,,2502192
2502193,2,33882,2502193
2502194,2,,2502194
2502195,2,,2502195
2502196,2,165697,2502196
2502197,2,,2502197
2502198,2,1696,2502198
2502199,2,106589,2502199
2502200,2,,2502200
2502201,2,13687,2502201
2502202,2,1386,2502202
2502203,2,57493,2502203
2502204,2,59732,2502204
2502205,2,286,2502205
2502206,2,547,2502206
2502207,2,13687,2502207
2502208,2,886360,2502208
2502209,2,13687,2502209
2502210,2,,2502210
2502211,2,,2502211
2502212,2,,2502212
2502213,2,13687,2502213
2502214,2,34072,2502214
2502215,2,68287,2502215
2502216,2,286,2502216
2502217,2,48736,2502217
2502218,2,,2502218
2502219,2,75,2502219
2502220,2,,2502220
2502221,2,,2502221
2502222,2,,2502222
2502223,2,32008,2502223
2502224,2,32008,2502224
2502225,2,32008,2502225
2502226,2,32008,2502226
2502227,2,32008,2502227
2502228,2,48736,2502228
2502229,2,33882,2502229
2502230,2,2053,2502230
2502231,2,2053,2502231
2502232,2,,2502232
2502233,2,286,2502233
2502234,2,33882,2502234
2502235,2,1433992,2502235
2502236,2,,2502236
2502237,2,150203,2502237
2502238,2,286,2502238
2502239,2,1386,2502239
2502240,2,286,2502240
2502241,2,2053,2502241
2502242,2,286,2502242
2502243,2,1386,2502243
2502244,2,1279,2502244
2502246,2,407,2502246
2502247,2,165697,2502247
2502249,2,1279,2502249
2502250,2,33882,2502250
2502251,2,,2502251
2502252,2,1827,2502252
2502253,2,1279,2502253
2502254,2,,2502254
2502255,2,,2502255
2502256,2,,2502256
2502257,2,,2502257
2502779,2,398041,2502779
2502780,2,1789690,2502780
2502781,2,89966,2502781
2502782,2,1839,2502782
2502783,2,367298,2502783
2502784,2,237,2502784
2502791,2,2685905,2502791
2502843,2,1041,2502843
2502893,2,107,2502893
2502979,2,286,2502979
2502980,2,1386,2502980
2503024,2,379,2503024
2505970,2,194,2505970
2505978,2,1652133,2505978
2505979,2,286,2505979
2506149,2,,2506149
2506407,2,489140,2506407
2506420,2,46255,2506420
2506421,2,237,2506421
2506422,2,237,2506422
2506423,2,165695,2506423
2506424,2,237,2506424
2506429,2,379,2506429
2506430,2,379,2506430
2506431,2,379,2506431
2506452,2,1716,2506452
2507058,2,629,2507058
2507060,2,69965,2507060
2507158,2,1357,2507158
2507159,2,1485,2507159
2507160,2,2060094,2507160
2507161,2,165812,2507161
2507162,2,1738645,2507162
2507234,10239,1910951,10848
2507249,2,547,2507249
2507538,2,762641,2507538
2507566,2,2026172,2507566
2507582,2,1827,2507582
2507583,2,53335,2507583
2507584,2,,2507584
2507935,2,329857,2507935
2508168,2,83614,2508168
2508286,2,93217,2508286
2508287,2,93217,2508287
2508288,2,93217,2508288
2508289,2,93217,2508289
2508290,2,93217,2508290
2508291,2,93217,2508291
2508292,2,93217,2508292
2508293,2,93217,2508293
2508294,2,93217,2508294
2508295,2,93217,2508295
2508296,2,93217,2508296
2508297,2,93217,2508297
2508298,2,93217,2508298
2508299,2,93217,2508299
2508300,2,93217,2508300
2508301,2,93217,2508301
2508302,2,93217,2508302
2508306,2,191028,2508306
2508307,2,191028,2508307
2508326,2,1839,2508326
2508327,2,1839,2508327
2508525,2,129337,2508525
2508540,2,52959,2508540
2508543,2,265,2508543
2508568,2,1129,2508568
2508572,2,40323,2508572
2508687,2,655184,2508687
2508707,2,202746,2508707
2508708,2,1578,2508708
2508709,2,1578,2508709
2508710,2,2745,2508710
2508711,2,2745,2508711
2508713,2,561,2508713
2508714,2,561,2508714
2508718,2,1827,2508718
2508719,2,649461,2508719
2508720,2,1961799,2508720
2508721,2,649460,2508721
2508722,2,1883,2508722
2508867,2,838,2508867
2508877,2,135575,2508877
2508878,2,256319,2508878
2508879,2,28228,2508879
2508880,2,235888,2508880
2508881,2,46255,2508881
2508882,2,125287,2508882
2508885,2,2737,2508885
2508949,2,2508948,2508949
2508951,2,34037,2508951
2508996,2,252356,2508996
2508997,2,1988,2508997
2508998,2,96492,2508998
2509004,2,1778601,2509004
2509009,2,1386,2509009
2509010,2,1386,2509010
2509240,2,572511,2509240
2509241,2,,2509241
2509341,2,202746,2509341
2509361,2,1041,2509361
2509362,2,270,2509362
2509433,2,1473205,2509433
2509454,2,28231,2509454
2509455,2,33877,2509455
2509456,2,44249,2509456
2509457,2,289244,2509457
2509458,2,33882,2509458
2509459,2,186188,2509459
2509614,2,28065,2509614
2509672,2,1279,2509672
2509673,2,1279,2509673
2509674,2,1279,2509674
2509675,2,2692417,2509675
2509717,2,1648508,2509717
2509718,2,1434046,2509718
2509719,2,1434046,2509719
2509720,2,1663,2509720
2509721,2,1663,2509721
251,2,83612,251
2510111,2,57495,2510111
2510323,2,908935,2510323
2510645,2,599652,2510645
2510646,2,245186,2510646
2510647,2,263377,2510647
2510794,2,,2510794
2510795,2,1279,2510795
2510796,2,89966,2510796
2510797,2,1663,2510797
2510946,2,33986,2510946
2510947,2,33986,2510947
2510948,2,33986,2510948
2510949,2,33986,2510949
2510950,2,33986,2510950
2510951,2,33986,2510951
2510952,2,33986,2510952
2510953,2,33986,2510953
2510954,2,33986,2510954
2510955,2,33986,2510955
2510956,2,33986,2510956
2510957,2,33986,2510957
2510958,2,33986,2510958
2510959,2,33986,2510959
2510960,2,33986,2510960
2510961,2,33986,2510961
2510962,2,33986,2510962
2510963,2,33986,2510963
2510978,2,1813,2510978
2511025,2,1508451,2511025
2511069,2,1129,2511069
2511130,2,1822464,2511130
2511166,2,374,2511166
2511167,2,374,2511167
2511170,2,2077,2511170
2511171,2,2077,2511171
2511172,2,2077,2511172
2511201,2,53246,2511201
2511202,2,34037,2511202
2511203,2,34037,2511203
2511204,2,222,2511204
2511819,2,590,28901
2511982,2,547,2511982
2511983,2,547,2511983
2511984,2,547,2511984
2511985,2,547,2511985
2511986,2,547,2511986
2511988,2,547,2511988
2511989,2,547,2511989
2511990,2,547,2511990
2511991,2,547,2511991
2511992,2,547,2511992
2511993,2,547,2511993
2511995,2,2709666,2511995
2512112,2,182639,2512112
2512113,2,237,2512113
2512114,2,237,2512114
2512115,2,237,2512115
2512116,2,53335,2512116
2512117,2,75,2512117
2512118,2,33882,2512118
2512119,2,33882,2512119
2512120,2,379,2512120
2512121,2,1329200,2512121
2512122,2,13687,2512122
2512123,2,1883,2512123
2512124,2,379,2512124
2512125,2,379,2512125
2512126,2,34072,2512126
2512127,2,1883,2512127
2512128,2,1883,2512128
2512129,2,34072,2512129
2512130,2,379,2512130
2512131,2,13687,2512131
2512132,2,34072,2512132
2512133,2,44249,2512133
2512134,2,44249,2512134
2512135,2,379,2512135
2512136,2,75654,2512136
2512137,2,1883,2512137
2512141,2,673534,2512141
2512142,2,2013,2512142
2512143,2,2013,2512143
2512144,2,1873,2512144
2512145,2,1883,2512145
2512146,2,1873,2512146
2512147,2,1883,2512147
2512148,2,1849,2512148
2512149,2,379,2512149
2512150,2,1883,2512150
2512151,2,1883,2512151
2512152,2,34072,2512152
2512153,2,1883,2512153
2512154,2,44249,2512154
2512155,2,1883,2512155
2512156,2,1883,2512156
2512157,2,379,2512157
2512158,2,379,2512158
2512159,2,1883,2512159
2512160,2,374,2512160
2512162,2,407,2512162
2512163,2,1883,2512163
2512164,2,1883,2512164
2512165,2,1763,2512165
2512166,2,75654,2512166
2512167,2,1883,2512167
2512168,2,1883,2512168
2512169,2,432330,2512169
2512170,2,1883,2512170
2512171,2,1883,2512171
2512172,2,1763,2512172
2512173,2,332157,2512173
2512174,2,110932,2512174
2512175,2,40323,2512175
2512178,2,85413,2512178
2512180,2,85413,2512180
2512181,2,1386,2512181
2512182,2,1386,2512182
2512183,2,1386,2512183
2512184,2,1386,2512184
251221,2,33071,33072
2512212,2,182639,2512212
2512213,2,1827,2512213
2512214,2,182639,2512214
2512215,2,182639,2512215
2512216,2,182639,2512216
2512217,2,182639,2512217
2512218,2,182639,2512218
2512219,2,182639,2512219
2512220,2,182639,2512220
2512221,2,182639,2512221
2512222,2,182639,2512222
2512223,2,182639,2512223
2512224,2,182639,2512224
2512237,2,1866885,2512237
251229,2,54298,54299
2516328,2,,2516328
251653,2,286,53409
251654,2,286,251699
2516556,2,,2516556
2516559,2,2676247,2516559
2516956,2,580024,2516956
2516958,2,816,2516958
2516960,2,816,2516960
2516961,2,1918540,2516961
251700,2,286,53409
251701,2,286,251701
251702,2,286,251701
251703,2,286,251701
251704,2,286,251701
251706,2,286,251701
251707,2,286,251701
251720,2,286,47877
251721,2,286,47877
2517212,10239,,2517212
251722,2,286,47877
251723,2,286,47877
251724,2,286,47877
2517243,2,400634,2517243
251747,2,535,251747
251749,10239,181086,251749
2517782,2,1125,1126
2517783,2,1125,1126
2517784,2,1125,1126
2517785,2,1125,1126
2517818,2,1883,2517818
2517819,2,111500,2517819
2517904,2,590,28901
2518162,2,,2518162
2518177,2,237,2518177
2518370,2,1839,2518370
2518371,2,1839,2518371
2518372,2,1839,2518372
2518599,2,93217,2518599
2518605,2,838,2518605
2518624,2,469,2518624
2518625,2,469,2518625
2518644,2,286,2518644
2518645,2,2035349,2518645
2518647,2,286,2518647
2518648,2,286,2518648
2518649,2,286,2518649
2518650,2,286,2518650
2518684,2,1331737,2518684
2518972,2,2745,2518972
2518973,2,53246,2518973
2518974,2,32199,9
2518975,2,32199,9
2518976,2,32199,9
2518977,2,32199,9
2518979,2,32199,9
2518980,2,32199,9
2518983,2,1433402,2518983
2518989,2,,2518989
252,2,2745,252
2520506,2,107,2520506
2520507,2,22,2520507
2520508,2,1775176,2520508
252130,2,299568,252130
252230,2,1839,252230
252246,2,29330,252246
252305,2,1679449,314255
252393,2,551,252393
252474,2,106633,252474
252514,2,48073,252514
252583,2,662,252583
252602,10239,10803,1511899
2527671,2,323620,2527671
2527691,2,28065,2527691
2527775,2,44013,2527775
2527868,2,77674,2527868
2527873,2,44249,2527873
2527874,2,227979,2527874
2527875,2,254250,2527875
2527876,2,2316020,2527876
2527879,2,84593,2527879
2527939,2,1080193,2527939
2527958,2,83618,2527958
2527959,2,83618,2527959
2527962,2,,2527962
2527963,2,,2527963
2527964,2,,2527964
2527965,2,,2527965
2527966,2,,2527966
2527967,2,,2527967
2527968,2,,2527968
2527969,2,1649490,2527969
2527970,2,265487,2527970
2527971,2,,2527971
2527972,2,,2527972
2527973,2,,2527973
2527974,2,,2527974
2527975,2,,2527975
2527976,2,,2527976
2527977,2,,2527977
2527978,2,,2527978
2527979,2,,2527979
2527980,2,,2527980
2527981,2,,2527981
2527982,2,,2527982
2527983,2,,2527983
2527984,2,2714594,2527984
2527985,2,,2527985
2527986,2,,2527986
2527987,2,265488,2527987
2527988,2,,2527988
2527989,2,2714737,2527989
2527990,2,,2527990
2527991,2,,2527991
2527992,2,,2527992
2527993,2,,2527993
2527994,2,,2527994
2527995,2,,2527995
2527996,2,2714592,2527996
2527997,2,,2527997
2527998,2,,2527998
2527999,2,1579505,2527999
2528000,2,,2528000
2528001,2,,2528001
2528002,2,,2528002
2528003,2,,2528003
2528004,2,,2528004
2528005,2,,2528005
2528006,2,,2528006
2528007,2,,2528007
2528008,2,,2528008
2528009,2,,2528009
2528010,2,,2528010
2528011,2,,2528011
2528012,2,,2528012
2528013,2,1579505,2528013
2528014,2,,2528014
2528015,2,1579505,2528015
2528016,2,,2528016
2528017,2,,2528017
2528018,2,,2528018
2528019,2,1649480,2528019
2528020,2,,2528020
2528021,2,,2528021
2528022,2,,2528022
2528023,2,,2528023
2528024,2,,2528024
2528025,2,,2528025
2528026,2,,2528026
